Time: 1, Queue size: 0, Server count: 10
Time: 2567, Queue size: 1, Server count: 1
Time: 2568, Queue size: 0, Server count: 1
Time: 2569, Queue size: 0, Server count: 1
Time: 2570, Queue size: 0, Server count: 1
Time: 2571, Queue size: 0, Server count: 1
Time: 2572, Queue size: 0, Server count: 1
Time: 2573, Queue size: 0, Server count: 1
Time: 2574, Queue size: 1, Server count: 1
Time: 2575, Queue size: 0, Server count: 1
Time: 2576, Queue size: 1, Server count: 1
Time: 2577, Queue size: 0, Server count: 1
Time: 2578, Queue size: 1, Server count: 1
Time: 2579, Queue size: 0, Server count: 1
Time: 2580, Queue size: 0, Server count: 1
Time: 2581, Queue size: 1, Server count: 1
Time: 2582, Queue size: 0, Server count: 1
Time: 2583, Queue size: 0, Server count: 1
Time: 2584, Queue size: 0, Server count: 1
Time: 2585, Queue size: 1, Server count: 1
Time: 2586, Queue size: 0, Server count: 1
Time: 2587, Queue size: 0, Server count: 1
Time: 2588, Queue size: 0, Server count: 1
Time: 2589, Queue size: 0, Server count: 1
Time: 2590, Queue size: 0, Server count: 1
Time: 2591, Queue size: 0, Server count: 1
Time: 2592, Queue size: 0, Server count: 1
Time: 2593, Queue size: 0, Server count: 1
Time: 2594, Queue size: 0, Server count: 1
Time: 2595, Queue size: 0, Server count: 1
Time: 2596, Queue size: 1, Server count: 1
Time: 2597, Queue size: 0, Server count: 1
Time: 2598, Queue size: 0, Server count: 1
Time: 2599, Queue size: 1, Server count: 1
Time: 2600, Queue size: 0, Server count: 1
Time: 2601, Queue size: 0, Server count: 1
Time: 2602, Queue size: 0, Server count: 1
Time: 2603, Queue size: 0, Server count: 1
Time: 2604, Queue size: 0, Server count: 1
Time: 2605, Queue size: 0, Server count: 1
Time: 2606, Queue size: 0, Server count: 1
Time: 2607, Queue size: 0, Server count: 1
Time: 2608, Queue size: 0, Server count: 1
Time: 2609, Queue size: 0, Server count: 1
Time: 2610, Queue size: 0, Server count: 1
Time: 2611, Queue size: 0, Server count: 1
Time: 2612, Queue size: 0, Server count: 1
Time: 2613, Queue size: 1, Server count: 1
Time: 2614, Queue size: 0, Server count: 1
Time: 2615, Queue size: 0, Server count: 1
Time: 2616, Queue size: 0, Server count: 1
Time: 2617, Queue size: 0, Server count: 1
Time: 2618, Queue size: 1, Server count: 1
Time: 2619, Queue size: 0, Server count: 1
Time: 2620, Queue size: 0, Server count: 1
Time: 2621, Queue size: 0, Server count: 1
Time: 2622, Queue size: 0, Server count: 1
Time: 2623, Queue size: 0, Server count: 1
Time: 2624, Queue size: 0, Server count: 1
Time: 2625, Queue size: 0, Server count: 1
Time: 2626, Queue size: 0, Server count: 1
Time: 2627, Queue size: 0, Server count: 1
Time: 2628, Queue size: 0, Server count: 1
Time: 2629, Queue size: 0, Server count: 1
Time: 2630, Queue size: 0, Server count: 1
Time: 2631, Queue size: 0, Server count: 1
Time: 2632, Queue size: 0, Server count: 1
Time: 2633, Queue size: 0, Server count: 1
Time: 2634, Queue size: 0, Server count: 1
Time: 2635, Queue size: 0, Server count: 1
Time: 2636, Queue size: 0, Server count: 1
Time: 2637, Queue size: 1, Server count: 1
Time: 2638, Queue size: 1, Server count: 1
Time: 2639, Queue size: 0, Server count: 1
Time: 2640, Queue size: 0, Server count: 1
Time: 2641, Queue size: 0, Server count: 1
Time: 2642, Queue size: 1, Server count: 1
Time: 2643, Queue size: 0, Server count: 1
Time: 2644, Queue size: 1, Server count: 1
Time: 2645, Queue size: 0, Server count: 1
Time: 2646, Queue size: 0, Server count: 1
Time: 2647, Queue size: 0, Server count: 1
Time: 2648, Queue size: 0, Server count: 1
Time: 2649, Queue size: 1, Server count: 1
Time: 2650, Queue size: 1, Server count: 1
Time: 2651, Queue size: 0, Server count: 1
Time: 2652, Queue size: 1, Server count: 1
Time: 2653, Queue size: 0, Server count: 1
Time: 2654, Queue size: 1, Server count: 1
Time: 2655, Queue size: 0, Server count: 1
Time: 2656, Queue size: 0, Server count: 1
Time: 2657, Queue size: 0, Server count: 1
Time: 2658, Queue size: 1, Server count: 1
Time: 2659, Queue size: 0, Server count: 1
Time: 2660, Queue size: 0, Server count: 1
Time: 2661, Queue size: 0, Server count: 1
Time: 2662, Queue size: 0, Server count: 1
Time: 2663, Queue size: 1, Server count: 1
Time: 2664, Queue size: 1, Server count: 1
Time: 2665, Queue size: 0, Server count: 1
Time: 2666, Queue size: 0, Server count: 1
Time: 2667, Queue size: 1, Server count: 1
Time: 2668, Queue size: 0, Server count: 1
Time: 2669, Queue size: 1, Server count: 1
Time: 2670, Queue size: 0, Server count: 1
Time: 2671, Queue size: 0, Server count: 1
Time: 2672, Queue size: 1, Server count: 1
Time: 2673, Queue size: 0, Server count: 1
Time: 2674, Queue size: 0, Server count: 1
Time: 2675, Queue size: 0, Server count: 1
Time: 2676, Queue size: 0, Server count: 1
Time: 2677, Queue size: 0, Server count: 1
Time: 2678, Queue size: 0, Server count: 1
Time: 2679, Queue size: 0, Server count: 1
Time: 2680, Queue size: 0, Server count: 1
Time: 2681, Queue size: 0, Server count: 1
Time: 2682, Queue size: 0, Server count: 1
Time: 2683, Queue size: 0, Server count: 1
Time: 2684, Queue size: 0, Server count: 1
Time: 2685, Queue size: 0, Server count: 1
Time: 2686, Queue size: 1, Server count: 1
Time: 2687, Queue size: 0, Server count: 1
Time: 2688, Queue size: 0, Server count: 1
Time: 2689, Queue size: 1, Server count: 1
Time: 2690, Queue size: 1, Server count: 1
Time: 2691, Queue size: 0, Server count: 1
Time: 2692, Queue size: 0, Server count: 1
Time: 2693, Queue size: 0, Server count: 1
Time: 2694, Queue size: 0, Server count: 1
Time: 2695, Queue size: 0, Server count: 1
Time: 2696, Queue size: 1, Server count: 1
Time: 2697, Queue size: 0, Server count: 1
Time: 2698, Queue size: 0, Server count: 1
Time: 2699, Queue size: 0, Server count: 1
Time: 2700, Queue size: 0, Server count: 1
Time: 2701, Queue size: 1, Server count: 1
Time: 2702, Queue size: 1, Server count: 1
Time: 2703, Queue size: 0, Server count: 1
Time: 2704, Queue size: 0, Server count: 1
Time: 2705, Queue size: 0, Server count: 1
Time: 2706, Queue size: 0, Server count: 1
Time: 2707, Queue size: 0, Server count: 1
Time: 2708, Queue size: 0, Server count: 1
Time: 2709, Queue size: 1, Server count: 1
Time: 2710, Queue size: 1, Server count: 1
Time: 2711, Queue size: 0, Server count: 1
Time: 2712, Queue size: 0, Server count: 1
Time: 2713, Queue size: 0, Server count: 1
Time: 2714, Queue size: 0, Server count: 1
Time: 2715, Queue size: 0, Server count: 1
Time: 2716, Queue size: 0, Server count: 1
Time: 2717, Queue size: 0, Server count: 1
Time: 2718, Queue size: 1, Server count: 1
Time: 2719, Queue size: 0, Server count: 1
Time: 2720, Queue size: 0, Server count: 1
Time: 2721, Queue size: 0, Server count: 1
Time: 2722, Queue size: 0, Server count: 1
Time: 2723, Queue size: 0, Server count: 1
Time: 2724, Queue size: 0, Server count: 1
Time: 2725, Queue size: 0, Server count: 1
Time: 2726, Queue size: 0, Server count: 1
Time: 2727, Queue size: 1, Server count: 1
Time: 2728, Queue size: 0, Server count: 1
Time: 2729, Queue size: 0, Server count: 1
Time: 2730, Queue size: 0, Server count: 1
Time: 2731, Queue size: 1, Server count: 1
Time: 2732, Queue size: 0, Server count: 1
Time: 2733, Queue size: 1, Server count: 1
Time: 2734, Queue size: 1, Server count: 1
Time: 2735, Queue size: 0, Server count: 1
Time: 2736, Queue size: 0, Server count: 1
Time: 2737, Queue size: 0, Server count: 1
Time: 2738, Queue size: 0, Server count: 1
Time: 2739, Queue size: 0, Server count: 1
Time: 2740, Queue size: 0, Server count: 1
Time: 2741, Queue size: 0, Server count: 1
Time: 2742, Queue size: 0, Server count: 1
Time: 2743, Queue size: 0, Server count: 1
Time: 2744, Queue size: 0, Server count: 1
Time: 2745, Queue size: 0, Server count: 1
Time: 2746, Queue size: 0, Server count: 1
Time: 2747, Queue size: 0, Server count: 1
Time: 2748, Queue size: 0, Server count: 1
Time: 2749, Queue size: 0, Server count: 1
Time: 2750, Queue size: 1, Server count: 1
Time: 2751, Queue size: 0, Server count: 1
Time: 2752, Queue size: 0, Server count: 1
Time: 2753, Queue size: 1, Server count: 1
Time: 2754, Queue size: 1, Server count: 1
Time: 2755, Queue size: 0, Server count: 1
Time: 2756, Queue size: 0, Server count: 1
Time: 2757, Queue size: 0, Server count: 1
Time: 2758, Queue size: 0, Server count: 1
Time: 2759, Queue size: 0, Server count: 1
Time: 2760, Queue size: 0, Server count: 1
Time: 2761, Queue size: 0, Server count: 1
Time: 2762, Queue size: 0, Server count: 1
Time: 2763, Queue size: 0, Server count: 1
Time: 2764, Queue size: 0, Server count: 1
Time: 2765, Queue size: 0, Server count: 1
Time: 2766, Queue size: 0, Server count: 1
Time: 2767, Queue size: 0, Server count: 1
Time: 2768, Queue size: 0, Server count: 1
Time: 2769, Queue size: 0, Server count: 1
Time: 2770, Queue size: 0, Server count: 1
Time: 2771, Queue size: 0, Server count: 1
Time: 2772, Queue size: 0, Server count: 1
Time: 2773, Queue size: 1, Server count: 1
Time: 2774, Queue size: 0, Server count: 1
Time: 2775, Queue size: 0, Server count: 1
Time: 2776, Queue size: 1, Server count: 1
Time: 2777, Queue size: 0, Server count: 1
Time: 2778, Queue size: 1, Server count: 1
Time: 2779, Queue size: 0, Server count: 1
Time: 2780, Queue size: 0, Server count: 1
Time: 2781, Queue size: 0, Server count: 1
Time: 2782, Queue size: 0, Server count: 1
Time: 2783, Queue size: 0, Server count: 1
Time: 2784, Queue size: 0, Server count: 1
Time: 2785, Queue size: 0, Server count: 1
Time: 2786, Queue size: 0, Server count: 1
Time: 2787, Queue size: 0, Server count: 1
Time: 2788, Queue size: 0, Server count: 1
Time: 2789, Queue size: 1, Server count: 1
Time: 2790, Queue size: 0, Server count: 1
Time: 2791, Queue size: 0, Server count: 1
Time: 2792, Queue size: 0, Server count: 1
Time: 2793, Queue size: 0, Server count: 1
Time: 2794, Queue size: 0, Server count: 1
Time: 2795, Queue size: 0, Server count: 1
Time: 2796, Queue size: 0, Server count: 1
Time: 2797, Queue size: 0, Server count: 1
Time: 2798, Queue size: 1, Server count: 1
Time: 2799, Queue size: 0, Server count: 1
Time: 2800, Queue size: 1, Server count: 1
Time: 2801, Queue size: 0, Server count: 1
Time: 2802, Queue size: 0, Server count: 1
Time: 2803, Queue size: 0, Server count: 1
Time: 2804, Queue size: 0, Server count: 1
Time: 2805, Queue size: 0, Server count: 1
Time: 2806, Queue size: 1, Server count: 1
Time: 2807, Queue size: 0, Server count: 1
Time: 2808, Queue size: 0, Server count: 1
Time: 2809, Queue size: 0, Server count: 1
Time: 2810, Queue size: 0, Server count: 1
Time: 2811, Queue size: 0, Server count: 1
Time: 2812, Queue size: 0, Server count: 1
Time: 2813, Queue size: 0, Server count: 1
Time: 2814, Queue size: 1, Server count: 1
Time: 2815, Queue size: 0, Server count: 1
Time: 2816, Queue size: 1, Server count: 1
Time: 2817, Queue size: 0, Server count: 1
Time: 2818, Queue size: 0, Server count: 1
Time: 2819, Queue size: 0, Server count: 1
Time: 2820, Queue size: 0, Server count: 1
Time: 2821, Queue size: 0, Server count: 1
Time: 2822, Queue size: 0, Server count: 1
Time: 2823, Queue size: 0, Server count: 1
Time: 2824, Queue size: 0, Server count: 1
Time: 2825, Queue size: 1, Server count: 1
Time: 2826, Queue size: 0, Server count: 1
Time: 2827, Queue size: 0, Server count: 1
Time: 2828, Queue size: 0, Server count: 1
Time: 2829, Queue size: 0, Server count: 1
Time: 2830, Queue size: 1, Server count: 1
Time: 2831, Queue size: 1, Server count: 1
Time: 2832, Queue size: 0, Server count: 1
Time: 2833, Queue size: 0, Server count: 1
Time: 2834, Queue size: 1, Server count: 1
Time: 2835, Queue size: 0, Server count: 1
Time: 2836, Queue size: 1, Server count: 1
Time: 2837, Queue size: 0, Server count: 1
Time: 2838, Queue size: 1, Server count: 1
Time: 2839, Queue size: 0, Server count: 1
Time: 2840, Queue size: 0, Server count: 1
Time: 2841, Queue size: 0, Server count: 1
Time: 2842, Queue size: 0, Server count: 1
Time: 2843, Queue size: 0, Server count: 1
Time: 2844, Queue size: 1, Server count: 1
Time: 2845, Queue size: 0, Server count: 1
Time: 2846, Queue size: 0, Server count: 1
Time: 2847, Queue size: 1, Server count: 1
Time: 2848, Queue size: 0, Server count: 1
Time: 2849, Queue size: 0, Server count: 1
Time: 2850, Queue size: 0, Server count: 1
Time: 2851, Queue size: 1, Server count: 1
Time: 2852, Queue size: 0, Server count: 1
Time: 2853, Queue size: 1, Server count: 1
Time: 2854, Queue size: 0, Server count: 1
Time: 2855, Queue size: 0, Server count: 1
Time: 2856, Queue size: 0, Server count: 1
Time: 2857, Queue size: 0, Server count: 1
Time: 2858, Queue size: 0, Server count: 1
Time: 2859, Queue size: 0, Server count: 1
Time: 2860, Queue size: 0, Server count: 1
Time: 2861, Queue size: 0, Server count: 1
Time: 2862, Queue size: 1, Server count: 1
Time: 2863, Queue size: 0, Server count: 1
Time: 2864, Queue size: 0, Server count: 1
Time: 2865, Queue size: 0, Server count: 1
Time: 2866, Queue size: 0, Server count: 1
Time: 2867, Queue size: 0, Server count: 1
Time: 2868, Queue size: 0, Server count: 1
Time: 2869, Queue size: 0, Server count: 1
Time: 2870, Queue size: 0, Server count: 1
Time: 2871, Queue size: 0, Server count: 1
Time: 2872, Queue size: 0, Server count: 1
Time: 2873, Queue size: 0, Server count: 1
Time: 2874, Queue size: 0, Server count: 1
Time: 2875, Queue size: 0, Server count: 1
Time: 2876, Queue size: 0, Server count: 1
Time: 2877, Queue size: 0, Server count: 1
Time: 2878, Queue size: 0, Server count: 1
Time: 2879, Queue size: 0, Server count: 1
Time: 2880, Queue size: 0, Server count: 1
Time: 2881, Queue size: 0, Server count: 1
Time: 2882, Queue size: 0, Server count: 1
Time: 2883, Queue size: 0, Server count: 1
Time: 2884, Queue size: 0, Server count: 1
Time: 2885, Queue size: 0, Server count: 1
Time: 2886, Queue size: 0, Server count: 1
Time: 2887, Queue size: 0, Server count: 1
Time: 2888, Queue size: 0, Server count: 1
Time: 2889, Queue size: 0, Server count: 1
Time: 2890, Queue size: 1, Server count: 1
Time: 2891, Queue size: 0, Server count: 1
Time: 2892, Queue size: 1, Server count: 1
Time: 2893, Queue size: 0, Server count: 1
Time: 2894, Queue size: 0, Server count: 1
Time: 2895, Queue size: 0, Server count: 1
Time: 2896, Queue size: 0, Server count: 1
Time: 2897, Queue size: 0, Server count: 1
Time: 2898, Queue size: 1, Server count: 1
Time: 2899, Queue size: 0, Server count: 1
Time: 2900, Queue size: 0, Server count: 1
Time: 2901, Queue size: 1, Server count: 1
Time: 2902, Queue size: 0, Server count: 1
Time: 2903, Queue size: 0, Server count: 1
Time: 2904, Queue size: 0, Server count: 1
Time: 2905, Queue size: 0, Server count: 1
Time: 2906, Queue size: 0, Server count: 1
Time: 2907, Queue size: 1, Server count: 1
Time: 2908, Queue size: 0, Server count: 1
Time: 2909, Queue size: 1, Server count: 1
Time: 2910, Queue size: 0, Server count: 1
Time: 2911, Queue size: 0, Server count: 1
Time: 2912, Queue size: 0, Server count: 1
Time: 2913, Queue size: 0, Server count: 1
Time: 2914, Queue size: 0, Server count: 1
Time: 2915, Queue size: 0, Server count: 1
Time: 2916, Queue size: 0, Server count: 1
Time: 2917, Queue size: 1, Server count: 1
Time: 2918, Queue size: 0, Server count: 1
Time: 2919, Queue size: 0, Server count: 1
Time: 2920, Queue size: 0, Server count: 1
Time: 2921, Queue size: 1, Server count: 1
Time: 2922, Queue size: 0, Server count: 1
Time: 2923, Queue size: 0, Server count: 1
Time: 2924, Queue size: 0, Server count: 1
Time: 2925, Queue size: 0, Server count: 1
Time: 2926, Queue size: 0, Server count: 1
Time: 2927, Queue size: 0, Server count: 1
Time: 2928, Queue size: 0, Server count: 1
Time: 2929, Queue size: 1, Server count: 1
Time: 2930, Queue size: 0, Server count: 1
Time: 2931, Queue size: 0, Server count: 1
Time: 2932, Queue size: 0, Server count: 1
Time: 2933, Queue size: 0, Server count: 1
Time: 2934, Queue size: 0, Server count: 1
Time: 2935, Queue size: 0, Server count: 1
Time: 2936, Queue size: 0, Server count: 1
Time: 2937, Queue size: 0, Server count: 1
Time: 2938, Queue size: 0, Server count: 1
Time: 2939, Queue size: 0, Server count: 1
Time: 2940, Queue size: 1, Server count: 1
Time: 2941, Queue size: 0, Server count: 1
Time: 2942, Queue size: 0, Server count: 1
Time: 2943, Queue size: 0, Server count: 1
Time: 2944, Queue size: 0, Server count: 1
Time: 2945, Queue size: 0, Server count: 1
Time: 2946, Queue size: 1, Server count: 1
Time: 2947, Queue size: 1, Server count: 1
Time: 2948, Queue size: 0, Server count: 1
Time: 2949, Queue size: 0, Server count: 1
Time: 2950, Queue size: 0, Server count: 1
Time: 2951, Queue size: 0, Server count: 1
Time: 2952, Queue size: 0, Server count: 1
Time: 2953, Queue size: 0, Server count: 1
Time: 2954, Queue size: 1, Server count: 1
Time: 2955, Queue size: 0, Server count: 1
Time: 2956, Queue size: 0, Server count: 1
Time: 2957, Queue size: 0, Server count: 1
Time: 2958, Queue size: 0, Server count: 1
Time: 2959, Queue size: 0, Server count: 1
Time: 2960, Queue size: 0, Server count: 1
Time: 2961, Queue size: 0, Server count: 1
Time: 2962, Queue size: 0, Server count: 1
Time: 2963, Queue size: 1, Server count: 1
Time: 2964, Queue size: 0, Server count: 1
Time: 2965, Queue size: 0, Server count: 1
Time: 2966, Queue size: 0, Server count: 1
Time: 2967, Queue size: 0, Server count: 1
Time: 2968, Queue size: 1, Server count: 1
Time: 2969, Queue size: 1, Server count: 1
Time: 2970, Queue size: 0, Server count: 1
Time: 2971, Queue size: 0, Server count: 1
Time: 2972, Queue size: 0, Server count: 1
Time: 2973, Queue size: 0, Server count: 1
Time: 2974, Queue size: 1, Server count: 1
Time: 2975, Queue size: 1, Server count: 1
Time: 2976, Queue size: 0, Server count: 1
Time: 2977, Queue size: 0, Server count: 1
Time: 2978, Queue size: 0, Server count: 1
